Strike Price,CALL_LTP,PUT_LTP,GAMMA_CALL,GAMMA_PUT,IV_CALL,IV_PUT,VOLUME_CALL,VOLUME_PUT,DELTA_CALL,DELTA_PUT,THETA_CALL,THETA_PUT,RHO_CALL,RHO_PUT,Underlying LTP,CALL_OPEN_INTEREST,PUT_OPEN_INTEREST,Days to Expiry,Vega_Call,Vega_Put
17200,930,4.75,NaN,0.0001195324572367311,NaN,0.19645776518826905,50,4350,NaN,-0.0252380752551905,NaN,-2.0045636293391493,0,0,18114.35,123600,1479550,7,NaN,1.4777662101226983
17500,640.35,8.65,0.0002569610681695059,0.0002653246367302755,0.1554408103069233,0.158440702747292,350,8650,0.9515244638383452,-0.05141960601527191,-5.245955062357631,-2.853198978148967,0,0,18114.35,863550,4569800,7,2.5135241693523356,2.6454223807720805
17700,444.2,15.15,0.0004738925628752908,0.000502232850616655,0.12510320557226648,0.13432870666809668,1250,15000,0.9197049512137877,-0.09517649467634949,-5.739220220393561,-3.8132486364617533,0,0,18114.35,1071850,2795800,7,3.7307746415898153,4.245458838919258
17800,353.35,22.8,0.000705693055347853,0.0007100240373812306,0.1212698125353721,0.1254756058405089,650,14150,0.8669352188443702,-0.14086334267607528,-6.944410340283207,-4.639532287350892,0,0,18114.35,1257050,3740000,7,5.385415735626453,5.606386548535331
17850,309,28.35,0.0008404187757352674,0.0008379969405443908,0.11778682313802245,0.1213911790116198,50,1150,0.8346353750010984,-0.17226847156170785,-7.441304042429043,-5.079407296322792,0,0,18114.35,209750,898550,7,6.229355842430952,6.401477859184582
17900,266.6,35.2,0.0009871544909495333,0.0009805692091275663,0.11493106064522247,0.11714599801089408,600,14900,0.7941287540224912,-0.20998337051271035,-7.959760235820096,-5.474152076728886,0,0,18114.35,1291950,3307250,7,7.139589224431025,7.228636621631036
17950,226.15,44.85,0.0011394077618839629,0.001126772968749928,0.1120421857098531,0.11421907126938458,550,2750,0.7459979638276506,-0.2577169806745545,-8.405231212566225,-5.902134015153992,0,0,18114.35,207350,766550,7,8.033622700243553,8.098894271206413
18000,187.75,56.6,0.0012915670777495706,0.0012717290907538008,0.10878352588804041,0.11100704237020438,7700,13900,0.6903297551966632,-0.3128323232005681,-8.702589943874406,-6.187384401291449,0,0,18114.35,3677150,5025250,7,8.841598355172936,8.883739653498237
18050,152.6,71.7,0.0014241796238290208,0.0013956305882336048,0.10603638282821555,0.10843859905252248,250,3200,0.6256890486978658,-0.3766325926099144,-8.861866791715322,-6.3447248118047295,0,0,18114.35,434050,599500,7,9.503210681409115,9.523685881678535
18100,121.45,90.65,0.0015146287556486444,0.001480039599428507,0.10402220625893194,0.10649285043973312,18700,19650,0.5534661788188957,-0.44738688338112287,-8.841360614631201,-6.317779961740659,0,0,18114.35,2841750,2485950,7,9.914776839790179,9.918465162688397
18150,94.05,113.45,0.0015549588045720526,0.0015147949283949296,0.10207634186154814,0.10479407749705541,9800,4750,0.4767241457110695,-0.5222788864796181,-8.554713108245585,-6.043777012293701,0,0,18114.35,1067650,485850,7,9.988371128456295,9.98944284686629
18200,70.3,139.7,0.0015396863372609739,0.001499587198410272,0.09986746552158296,0.10273705486808686,14700,5350,0.3978773295828412,-0.5989333639885177,-7.965601312205834,-5.468771827613594,0,0,18114.35,3145950,1037850,7,9.6762475263424,9.695038124621188
18250,51.05,169.85,0.0014532872106914063,0.0014250468497000457,0.09819152860996273,0.10068364356789682,2950,1350,0.3208886901027682,-0.6746083251297261,-7.156764057257603,-4.6373079677832845,0,0,18114.35,1203300,172900,7,8.979996302127848,9.028981248582589
18300,36.25,205.35,0.0013036590604900101,0.0012802008738748386,0.09726493266644441,0.10051002231744605,9350,4200,0.25051584545228545,-0.7421338055336028,-6.214571913756779,-3.7679981012393866,0,0,18114.35,3224200,484600,7,7.979414084564772,8.097261665809889
18350,24.7,0,0.0011172749995274872,-0.0000000000000000000000000007800006223520653,0.09613226742084163,-0.007929828986161213,4550,0,0.1878407502303412,0,-5.144595481496903,0.000000000000000000000000022046783717339872,0,0,18114.35,782900,0,7,6.758961179091682,0.0000000000000000000000003892328227776527
18400,16.65,0,0.0009125582529711007,-0.000000000000000000000003518051681321195,0.095911486232258,-0.010562936169396554,11150,0,0.1372411086355314,0,-4.141450540353973,0.00000000000000000000017643883249915867,0,0,18114.35,2097550,0,7,5.507847448886769,0.000000000000000000002338500976787913
18450,11.5,0,0.0007211162326255107,-0.000000000000016257303702656115,0.09714443727233954,-0.01698685921101239,4550,0,0.10019092445147915,-0.00000000000009256951840071028,-3.3277537754612414,0.000000000002358580176280027,0,0,18114.35,656100,0,7,4.408327931864775,0.000000000017378500123910223
18500,8.2,377.3,0.0005613644538860415,0.0006025436687184148,0.09945669723816224,0.1070243033697521,12250,350,0.07396732133202191,-0.9102058917051956,-2.694494861740297,-0.5705944405095337,0,0,18114.35,3298400,653400,7,3.5134164265593775,4.05808951105415
16900,0,3.2,NaN,0.00006407414756353627,NaN,0.23632311067512757,0,50,NaN,-0.015053514556204219,NaN,-1.5671804814255155,0,0,18114.35,0,611900,7,NaN,0.9528833023964669
16950,0,3.45,NaN,0.0000710913804833474,NaN,0.2302384768058471,0,50,NaN,-0.016483546058187686,NaN,-1.6487079738286645,0,0,18114.35,0,68350,7,NaN,1.030019712264742
17000,0,3.65,NaN,0.00007825761628904209,NaN,0.22343229186682328,0,1950,NaN,-0.01780775398312416,NaN,-1.7072268166003468,0,0,18114.35,0,2571450,7,NaN,1.1003307265528772
17050,0,3.85,NaN,0.00008619260273978144,NaN,0.21643677953803156,0,800,NaN,-0.01921506903504469,NaN,-1.7622247965445756,0,0,18114.35,0,82200,7,NaN,1.1739557939824394
