Strike Price,CALL_LTP,PUT_LTP,GAMMA_CALL,GAMMA_PUT,IV_CALL,IV_PUT,VOLUME_CALL,VOLUME_PUT,DELTA_CALL,DELTA_PUT,THETA_CALL,THETA_PUT,RHO_CALL,RHO_PUT,Underlying LTP,CALL_OPEN_INTEREST,PUT_OPEN_INTEREST,Days to Expiry,Vega_Call,Vega_Put
16900,0,2.7,NaN,0.00006201412150610205,NaN,0.22414080624528213,0,1550,NaN,-0.013591929487142378,NaN,-1.3566474867555618,0,0,18071.7,0,671700,7,NaN,0.8705920922955448
16950,0,2.9,NaN,0.00006892068986162422,NaN,0.21787264011286983,0,900,NaN,-0.014866764015459237,NaN,-1.4229737281133445,0,0,18071.7,0,80000,7,NaN,0.940492863398654
17000,0,3.25,NaN,0.00007840226557070819,NaN,0.21282187951809947,0,13150,NaN,-0.016811741830860216,NaN,-1.54271414970928,0,0,18071.7,0,2694150,7,NaN,1.0450764932478454
17100,0,3.7,NaN,0.00009707268573273315,NaN,0.1993680917376207,0,1800,NaN,-0.020008829718831896,NaN,-1.6714941537664738,0,0,18071.7,0,1073350,7,NaN,1.2121486719083634
17150,0,3.9,NaN,0.00010778864021726273,NaN,0.1921117705697726,0,350,NaN,-0.02167295339368899,NaN,-1.7205350716226009,0,0,18071.7,0,136200,7,NaN,1.2969706859676058
17200,0,4.3,-0.0000000000000000019338398328020403,0.00012257422635545412,-0.043475657352264455,0.18609074902237743,0,12100,0,-0.024309570123549798,0.0000000000000016352643646253136,-1.8326036874277474,0,0,18071.7,0,1494900,7,0.000000000000005265866578912569,1.42865424912048
17250,0,4.7,-0.0000000000000000018223565816580504,0.0001391590597159141,-0.04090502776841963,0.1796713468693007,0,400,0,-0.027127101369925136,0.00000000000000136414928599985,-1.9356920930035288,0,0,18071.7,0,191700,7,0.000000000000004668885720386287,1.5660062877068337
17300,0,5.25,-0.0000000000000000011536737535465449,0.0001599018141412693,-0.03813196343239197,0.17375671189698327,0,6250,0,-0.030797303960318587,0.0000000000000007504754759415746,-2.075717368154714,0,0,18071.7,0,1481500,7,0.0000000000000027553411147606814,1.7401960279085102
17350,0,5.7,-0.0000000000000000009382406528775206,0.000182049239261097,-0.0355311745802546,0.16682563550162877,0,7750,0,-0.034306465900716135,0.0000000000000005299178299550032,-2.173050915687785,0,0,18071.7,0,564250,7,0.000000000000002087983216713823,1.9021941811999639
17400,0,6.25,-0.0000000000000000009695927574713048,0.00020885806704461492,-0.03306650821895583,0.16001656040557444,0,20750,0,-0.03856223134547121,0.0000000000000004742869687346137,-2.2873125696804713,0,0,18071.7,0,1797350,7,0.0000000000000020080794495495322,2.0932416993514313
17450,0,7.15,-0.00000000000000001228763175701954,0.0002443252051680179,-0.03174574734016569,0.15428794718328362,0,2600,0,-0.04474014767046056,0.000000000000005540059835414139,-2.4799527766409173,0,0,18071.7,0,244900,7,0.000000000000024431882754155732,2.361040655176103
17500,600.95,8.25,0.0003151993897809989,0.000287320404159735,0.15849343325175053,0.1486229657194814,150,24300,0.9359107712802646,-0.05228864571889652,-5.956587125941819,-2.696694144071121,0,0,18071.7,862050,4633900,7,3.128958720060783,2.674579948625277
17550,0,9.2,-0.00000000000000001085441002459863,0.00033519365228147283,-0.026594173160182723,0.14167846287129404,0,500,0,-0.05982899978188503,0.0000000000000034344275889379677,-2.8469414246818223,0,0,18071.7,0,498750,7,0.00000000000001807989515429672,2.9744235736398568
17600,507.55,10.9,0.00044409936090493424,0.00039945865496746877,0.1537224375820575,0.13637161961197966,7100,19400,0.9033388963612828,-0.07140888963381715,-7.038624684964556,-3.128790820137349,0,0,18071.7,1057600,2775800,7,4.275831703969402,3.4119214658819734
17650,0,12.7,-0.000000000000000000000000005287151423513736,0.0004748784058299338,-0.016849093967972947,0.13027874515686536,0,11300,0,-0.08444085751462814,0.0000000000000000000000006715061743360173,-3.3756236416174907,0,0,18071.7,0,709400,7,0.000000000000000000000005579579803266569,3.8748882358680095
17700,412.65,15.4,0.0005973484794869456,0.0005701034968085608,0.13994631009893638,0.12523565491210853,3900,21050,0.8717972602637244,-0.1025084275460628,-7.510030652381894,-3.7207745676067643,0,0,18071.7,839750,2609550,7,5.2359128243110025,4.471825915739235
17750,365.45,19.2,0.000696529468914214,0.0006855658310548537,0.13206705121007065,0.1209607673593232,1150,7300,0.8525553997455947,-0.126481618900817,-7.667983649589998,-4.142746437364228,0,0,18071.7,98050,695850,7,5.761521261173242,5.1939395376789355
17800,319.95,24.6,0.000815711187167439,0.0008198929372032913,0.1258521329036139,0.11763493009053258,5150,19850,0.8256387992495101,-0.15808242473095385,-7.948781191436013,-4.644689339303125,0,0,18071.7,1303400,3802900,7,6.4298403721951045,6.040830311655165
17850,276.85,31.2,0.000949344405683481,0.0009693806876140109,0.12148707498632699,0.11390569134510195,200,12000,0.7891699521669177,-0.19576510406861708,-8.346714526082765,-5.0927676763356695,0,0,18071.7,197000,996850,7,7.223656127053476,6.915808834276792
17900,236.95,40,0.0010833752594838408,0.001127768975452717,0.11902862395822962,0.11073241203533592,10650,26800,0.7422262183859928,-0.24241441872572544,-8.82582622041309,-5.524974408241055,0,0,18071.7,1283400,3252800,7,8.076691950605055,7.821644907144904
17950,197.45,52.25,0.0012293666341905317,0.0012750434612901515,0.11437142936381225,0.1089066577816611,2450,23500,0.6914754437280024,-0.2997632295749743,-9.023698682798772,-5.94710496470134,0,0,18071.7,218000,736950,7,8.806476147271212,8.697263161652078
