Strike Price,CALL_LTP,PUT_LTP,GAMMA_CALL,GAMMA_PUT,IV_CALL,IV_PUT,VOLUME_CALL,VOLUME_PUT,DELTA_CALL,DELTA_PUT,THETA_CALL,THETA_PUT,RHO_CALL,RHO_PUT,Underlying LTP,CALL_OPEN_INTEREST,PUT_OPEN_INTEREST,Days to Expiry,Vega_Call,Vega_Put
21000,0,2.15,NaN,0.00003803014268966356,NaN,0.23169516029473688,0,9625,NaN,-0.009465781906789235,NaN,-1.3818853569811667,0,0,22486.15,0,3580450,6,NaN,0.7323749981043429
21050,0,2.25,NaN,0.000041215590035278073,NaN,0.2260143487373806,0,175,NaN,-0.010088019118673448,NaN,-1.4239930734004465,0,0,22486.15,0,300600,6,NaN,0.7742587568093282
21100,0,2.45,NaN,0.00004571492574547208,NaN,0.2214290466332772,0,12650,NaN,-0.011097885113169212,NaN,-1.514796034026801,0,0,22486.15,0,1103575,6,NaN,0.8413587227788188
21150,0,2.75,NaN,0.00005158354147937599,NaN,0.2176677619333965,0,11775,NaN,-0.012505816731971365,NaN,-1.6503070877428079,0,0,22486.15,0,418300,6,NaN,0.933241106717672
21200,0,2.9,NaN,0.000056339571952699785,NaN,0.21200726581312457,0,18575,NaN,-0.013433098517555104,NaN,-1.7083326727979478,0,0,22486.15,0,1852725,6,NaN,0.9927796831975737
21250,0,3.35,NaN,0.00006460778594094645,NaN,0.20895902190286936,0,4425,NaN,-0.015486340099596228,NaN,-1.901339321379669,0,0,22486.15,0,624825,6,NaN,1.1221077912727138
21300,0,3.7,NaN,0.00007241196579700694,NaN,0.20451550997202064,0,15150,NaN,-0.01725365510626635,NaN,-2.039215719476147,0,0,22486.15,0,1907300,6,NaN,1.230906825300774
21350,0,4.25,NaN,0.00008279263121954799,NaN,0.20118800416543192,0,3475,NaN,-0.019807938343688446,NaN,-2.253858416178467,0,0,22486.15,0,452225,6,NaN,1.3844662086353965
21400,0,4.65,NaN,0.0000924930067841241,NaN,0.19629826057056005,0,28975,NaN,-0.021930822375658663,NaN,-2.394097903970683,0,0,22486.15,0,1531875,6,NaN,1.5090858322901408
21450,1016.25,5.4,NaN,0.00010630822045040245,NaN,0.19317876600802877,0,3250,NaN,-0.02539027941990933,NaN,-2.6616026464496683,0,0,22486.15,5175,563550,6,NaN,1.7069265305378054
21500,975,6.2,NaN,0.00012149819888744217,NaN,0.18964842466983342,0,31100,NaN,-0.029147010057853247,NaN,-2.9277355551970827,0,0,22486.15,79325,4342475,6,NaN,1.9151715085203878
21550,931.65,7,NaN,0.0001378574583092929,NaN,0.18549943582357453,0,12075,NaN,-0.03305888362932406,NaN,-3.1733709394907685,0,0,22486.15,2800,1151475,6,NaN,2.1255016819078985
21600,875.25,7.65,NaN,0.00015448076477916965,NaN,0.180173399542931,0,36475,NaN,-0.036652348591481976,NaN,-3.3489906533237894,0,0,22486.15,47500,1466225,6,NaN,2.3134156890609847
21650,812.55,8.75,NaN,0.00017641764455745082,NaN,0.17624951401077044,0,14225,NaN,-0.04199650459521538,NaN,-3.6531943156619384,0,0,22486.15,8200,985775,6,NaN,2.5843929056459167
21700,779.75,10.1,NaN,0.0002021030548126722,NaN,0.17255159932907538,0,27650,NaN,-0.04843150696925566,NaN,-4.003431143509982,0,0,22486.15,39100,1752450,6,NaN,2.898547753348901
21750,723.95,11.6,NaN,0.0002310339017338219,NaN,0.16859182183227284,0,8975,NaN,-0.05566276610348466,NaN,-4.359338823953769,0,0,22486.15,11500,724050,6,NaN,3.2374331478027294
21800,689.6,13.7,NaN,0.0002661494146235499,NaN,0.16556854024467105,100,23600,NaN,-0.06516788073710623,NaN,-4.832120058789497,0,0,22486.15,68975,1926475,6,NaN,3.6626205506321
21850,633,15.8,NaN,0.000304103177626985,NaN,0.16159003980468534,0,23650,NaN,-0.07508504832754175,NaN,-5.244912489400021,0,0,22486.15,33200,1138600,6,NaN,4.084361171626918
21900,597,18.9,NaN,0.0003498684452382026,NaN,0.1589820142820161,50,23450,NaN,-0.08849746822321904,NaN,-5.824401159180547,0,0,22486.15,90200,1607875,6,NaN,4.623185964339581
21950,550,22.4,NaN,0.0004002841882311134,NaN,0.15600058478870177,50,12375,NaN,-0.10357050439052896,NaN,-6.395389646286175,0,0,22486.15,381525,1584250,6,NaN,5.190189973316795
22000,506.2,27.05,0.00009097068359096783,0.00045710256819935196,0.07198038626116258,0.15387203609554823,13550,40325,0.9930332371214848,-0.12235127565922457,-3.566983038739719,-7.080387575237183,0,0,22486.15,941500,4480325,6,0.5442572510504583,5.846042316822814
22050,460.75,32.15,0.00034476748495015116,0.0005181900028129599,0.094156244123928,0.15107744996762468,200,18500,0.9554896323511827,-0.14292393868634554,-5.2399231656780625,-7.7062923075268035,0,0,22486.15,78675,1009575,6,2.698137138002135,6.506946989132738
