Strike Price,CALL_LTP,PUT_LTP,GAMMA_CALL,GAMMA_PUT,IV_CALL,IV_PUT,VOLUME_CALL,VOLUME_PUT,DELTA_CALL,DELTA_PUT,THETA_CALL,THETA_PUT,RHO_CALL,RHO_PUT,Underlying LTP,CALL_OPEN_INTEREST,PUT_OPEN_INTEREST,Days to Expiry,Vega_Call,Vega_Put
20700,960,3.15,NaN,0.00009335965888145912,NaN,0.15890095185924222,0,400,NaN,-0.018099556724953957,NaN,-1.4542880857228495,0,0,21648.55,7100,353150,7,NaN,1.3333634820378026
20750,0,3.6,NaN,0.00010806359758235369,NaN,0.1548535783528955,0,550,NaN,-0.02085691210625791,NaN,-1.5955449743314696,0,0,21648.55,0,134050,7,NaN,1.5040541377116967
20800,878.8,4.05,0.0001718446103970416,0.00012430294149524054,0.17199334726588172,0.15032657761289142,0,1950,0.9583507466896527,-0.023770876758750316,-6.1988854579595865,-1.725794668820569,0,0,21648.55,20550,770300,7,2.656503338543177,1.6794998823056115
20850,816,4.75,NaN,0.00014589710682276976,NaN,0.14670394045597368,0,950,NaN,-0.02795838480881349,NaN,-1.9246288838420795,0,0,21648.55,1050,346350,7,NaN,1.9237616395837125
20900,780.55,5.45,0.00021651026030093876,0.0001697098558357529,0.1609415763520532,0.14243516237597853,0,8700,0.9489362794832348,-0.03237741666722033,-6.523436954479791,-2.104761015737128,0,0,21648.55,471850,986650,7,3.1319118822007965,2.172636548973894
20950,740,6.55,0.00028418441681662265,0.00020129176138292706,0.17654339344641987,0.13923476413396382,0,1850,0.9184977767578747,-0.0387794262315725,-8.518560495721527,-2.3787151604706143,0,0,21648.55,2900,277550,7,4.5093560901019245,2.5190482447579563
21000,684,8.15,0.0002841471356972902,0.00024141435465064865,0.1529651249797452,0.13690675530244162,200,20700,0.9324117286921256,-0.04755974530264587,-7.155863817951825,-2.7497679490356117,0,0,21648.55,683100,2512150,7,3.9065960808143685,2.9706450941880953
21050,644.05,9.8,0.00035388505616725977,0.0002853079900543844,0.1653039862948484,0.1336091866234389,0,3350,0.8998348094943325,-0.056916941238077355,-8.997740747837753,-3.0840073719878447,0,0,21648.55,3150,245250,7,5.257851935657194,3.4262027235695744
21100,587.25,11.9,0.0003671565546685787,0.00033751204099873646,0.1418526580239513,0.13052410190511893,50,5000,0.9143545336047731,-0.06852281060708654,-7.590094699338553,-3.467824461472344,0,0,21648.55,59650,970600,7,4.681139305495525,3.9595222382030313
21150,542,14.7,0.0004291600629846328,0.0003996573937973276,0.1414051663586187,0.1279265879029864,0,5950,0.8946615822218624,-0.0833150872401743,-8.300870476690584,-3.926953558276015,0,0,21648.55,6500,470750,7,5.4544049626139275,4.59527461402618
21200,495.45,18.75,0.0004910135515600986,0.0004732200380661687,0.13714116521256434,0.1264451356847814,0,46800,0.8781673275382236,-0.10306648569463721,-8.675772419100383,-4.5207555163384585,0,0,21648.55,131050,1512150,7,6.052351119792173,5.378089861971051
21250,450.8,23.2,0.0005622737945585895,0.0005528890346920207,0.13473965720960804,0.12402910458606002,50,4000,0.8554811234009462,-0.12478074092312146,-9.23543961714993,-5.052704933134501,0,0,21648.55,13250,440000,7,6.809356670570593,6.163457231464811
21300,406.1,28.9,0.0006397819858707724,0.0006408763444490618,0.13087694471584946,0.12196234586556048,550,15400,0.831838466445625,-0.1511535102523824,-9.649248751772713,-5.6261871700856565,0,0,21648.55,195050,2049000,7,7.525891575298173,7.025266639534058
21350,363.25,35.4,0.0007234147816451512,0.0007356829134391733,0.12802841425583467,0.11930532162664524,0,2650,0.8024290653819321,-0.18083329888921654,-10.139271974388778,-6.131638650316932,0,0,21648.55,70000,962700,7,8.324469118305153,7.8888425259362105
21400,322.4,43.9,0.0008090222651667288,0.0008343811101341293,0.12587379278658573,0.11734312819015272,0,16650,0.7674571440510531,-0.21674424038900847,-10.65050505769208,-6.667157623833392,0,0,21648.55,244050,2309750,7,9.152897397792,8.800045682204344
21450,282.9,54.5,0.0008958427611713665,0.0009317796955193863,0.12336502614210411,0.11572729929385879,50,4700,0.7285696184520241,-0.25838168766881103,-11.055624944160629,-7.16632126263386,0,0,21648.55,73900,707800,7,9.933142032770952,9.691965560844054
21500,245.35,67.5,0.0009795803128413655,0.0010217966760042974,0.12091604689955239,0.11440993520286141,3450,29750,0.6849226748115329,-0.3054848385168999,-11.363417225892096,-7.586759929527466,0,0,21648.55,715600,2449800,7,10.64600805070078,10.507297448784804
21550,211,83.65,0.0010489241252976842,0.001094416219350801,0.1194039353032493,0.1137757004591332,2700,7250,0.6356982547507494,-0.3579172306930044,-11.616837574943416,-7.9228644505193415,0,0,21648.55,292350,803550,7,11.257073880230221,11.191668563271296
21600,180,101.7,0.0010972824427011316,0.0011548036825055374,0.1186350255064717,0.1124718849668466,22800,29400,0.5824318083706058,-0.41320703773736267,-11.764084778358562,-8.02396523739585,0,0,21648.55,1813450,2742050,7,11.700223553702585,11.673872224081931
21650,150.9,123.45,0.0011325087556179093,0.0011856472100533735,0.1171961203078656,0.11192433265166263,38300,19900,0.5271302912763403,-0.47163610916443205,-11.662277142138201,-7.988035757703638,0,0,21648.55,1119250,905400,7,11.92937263675664,11.927318014670144
21700,124.4,146.4,0.001147651148632726,0.0012065408967074046,0.11559508793571158,0.10991321908538151,21300,10550,0.4699942762436117,-0.5316189241614674,-11.341404304059155,-7.612354607091935,0,0,21648.55,2296750,1352150,7,11.923728452330073,11.919410482179979
21750,101.8,173.55,0.0011305116833876536,0.0011890184341857859,0.11485764783144829,0.10888631128101503,3600,1650,0.412728863055137,-0.5920476259986304,-10.890100146199366,-7.104582810452323,0,0,21648.55,687900,249500,7,11.67072335764336,11.636561656975921
21800,80.95,203.15,0.0010979350722131107,0.0011480648410357366,0.11313554273706806,0.1073410524216568,22150,2400,0.35544689464028995,-0.6520267831799884,-10.156135612627654,-6.347231807612639,0,0,21648.55,2171700,467050,7,11.164480628780316,11.076309121060062
21850,64.3,235.75,0.0010322227690574065,0.0010791003796637832,0.11264621905126317,0.10576239350119103,23900,50,0.30182158537846504,-0.7099358556193172,-9.372677104826424,-5.410807620617554,0,0,21648.55,589350,79900,7,10.450879866232114,10.25783992768852
21900,49.7,271.35,0.0009513576840218175,0.000984504267679178,0.11157293258061783,0.10426002562115069,8600,650,0.25072114385820005,-0.7641117828315374,-8.404451514632415,-4.350357024503792,0,0,21648.55,1842100,191400,7,9.540375755673102,9.225676713788214
21950,38.45,312.8,0.0008524511018752841,0.0008632975413676161,0.11146498206878436,0.1065881302955592,2600,0,0.20593456893909126,-0.8045346142579454,-7.458128767630711,-3.6382310706080494,0,0,21648.55,478000,28000,7,8.540252841879004,8.270507309248684
22000,29.3,350.5,0.0007472225907313855,0.0007437115797023297,0.11136476379432175,0.10129535084951455,16100,50,0.16630240639770805,-0.8566818003947584,-6.48164501302742,-2.065119285497727,0,0,21648.55,2026500,316150,7,7.479293831861063,6.771063055440785
22050,22.45,396.45,0.0006418639225216222,0.0006283171969484235,0.11199466273521885,0.10502636371486888,17400,0,0.13356325833444707,-0.8816059438892551,-5.596179058316284,-1.5264239976913243,0,0,21648.55,494150,11800,7,6.461049877111734,5.931165976261258
22100,16.6,438.5,0.0005396574721764261,0.0004880371689507387,0.11185611801966633,0.0988696088409015,3050,0,0.10432124345760344,-0.9225768372521757,-4.66897758996759,0.0005179929413915712,0,0,21648.55,1058050,16650,7,5.425512137021818,4.336891096297369
