Strike Price,CALL_LTP,PUT_LTP,GAMMA_CALL,GAMMA_PUT,IV_CALL,IV_PUT,VOLUME_CALL,VOLUME_PUT,DELTA_CALL,DELTA_PUT,THETA_CALL,THETA_PUT,RHO_CALL,RHO_PUT,Underlying LTP,CALL_OPEN_INTEREST,PUT_OPEN_INTEREST,Days to Expiry,Vega_Call,Vega_Put
18800,859.55,2.55,NaN,0.00009954013415903607,NaN,0.16643429289166606,0,103200,NaN,-0.01680187155662789,NaN,-1.4086481701714806,0,0,19649.9,23800,1777350,6,NaN,1.0515262336386397
18850,801.8,2.65,NaN,0.00011122984501143974,NaN,0.15890617033523988,0,21600,NaN,-0.018125596060534047,NaN,-1.431924828789761,0,0,19649.9,12800,401750,6,NaN,1.1218664704350598
18900,763.5,3,NaN,0.0001301565286962645,NaN,0.15327818204455346,0,55050,NaN,-0.02090242739164491,NaN,-1.5555431149865928,0,0,19649.9,10550,1241600,6,NaN,1.2662672457087814
18950,715.3,3.5,NaN,0.00015487122827317022,NaN,0.14821094919568462,0,29500,NaN,-0.024686768421118218,NaN,-1.7263270521464757,0,0,19649.9,1450,369050,6,NaN,1.456901218146557
19000,675,3.95,0.00024323726861110644,0.00018199621999436265,0.16278157864023143,0.14217811035368397,1250,524100,0.9518279645645146,-0.028494164970270255,-6.076949322060094,-1.861589990581674,0,0,19649.9,130200,4334600,6,2.513127074183508,1.6423820157058682
19050,619.85,4.8,0.00018118799364512397,0.0002213543020679881,0.12729309926926896,0.13775945643912937,50,55950,0.9749579800908702,-0.03475584395884135,-4.2987991012649,-2.1190588928905516,0,0,19649.9,3300,669900,6,1.4639065419313368,1.9354789954291227
19100,576.9,5.75,0.0003231134635885012,0.000267877922649885,0.148872229474941,0.1328203977266756,50,595600,0.9384499360241112,-0.041993756242234954,-6.434490622071778,-2.3752901120445933,0,0,19649.9,41700,1609150,6,3.0531477540300505,2.25829552437405
19150,518.3,6.75,0.00016062740007558314,0.000322447113076871,0.09682272849141874,0.12715534050850455,0,123650,0.9841791812015107,-0.05010011495093166,-3.588232365993466,-2.6093202303388283,0,0,19649.9,5450,693350,6,0.9871337984390443,2.6023887522965254
19200,478.7,8.5,0.0004334466412372164,0.00039774701538962013,0.1326075030083952,0.1231241757771174,150,156050,0.9225088889159709,-0.06276121924346531,-6.6496663683031425,-3.0035560749644397,0,0,19649.9,80450,2727600,6,3.648235074681238,3.1083458942278708
19250,419.8,11.1,0.0003088019001448384,0.0004935916779870502,0.08999236749100313,0.12001334585581844,0,104550,0.9687329728313661,-0.08041473044830869,-4.087438294794194,-3.522327821827009,0,0,19649.9,11700,1269450,6,1.763862455887975,3.7599013255153855
