Strike Price,CALL_LTP,PUT_LTP,GAMMA_CALL,GAMMA_PUT,IV_CALL,IV_PUT,VOLUME_CALL,VOLUME_PUT,DELTA_CALL,DELTA_PUT,THETA_CALL,THETA_PUT,RHO_CALL,RHO_PUT,Underlying LTP,CALL_OPEN_INTEREST,PUT_OPEN_INTEREST,Days to Expiry,Vega_Call,Vega_Put
20700,1014.85,1.3,NaN,0.000055720441408913126,NaN,0.26951147028806877,0,3650,NaN,-0.008918102220133586,NaN,-2.5794628071377823,0,0,21691,9400,1825100,2,NaN,0.38715786065745716
20750,804,1.45,NaN,0.00006436817830080678,NaN,0.260941333508345,0,2650,NaN,-0.010136388280696613,NaN,-2.791738330422596,0,0,21691,0,612300,2,NaN,0.4330224128257384
20800,920.6,1.5,NaN,0.00007152591283053394,NaN,0.24970629191576615,0,55600,NaN,-0.010876770028180825,NaN,-2.8389708739115185,0,0,21691,40150,3008450,2,NaN,0.4604571006020612
20850,695,1.45,NaN,0.00007691165383187954,NaN,0.2362357441186273,0,6200,NaN,-0.011093212177435887,NaN,-2.730233058823206,0,0,21691,0,657500,2,NaN,0.46841850109496236
20900,817.35,1.6,0.0002511616579359159,0.00008933103562244562,0.35830552156651063,0.22678779198207,0,16750,0.9228742272908437,-0.012576273049128568,-23.620289554113686,-2.9202421349237233,0,0,21691,482100,3431700,2,2.3200808632904075,0.5222979502497459
20950,767.4,1.85,0.00027282743849820694,0.0001067470992318967,0.34093063502724524,0.21855128056743978,0,1800,0.9194404359504668,-0.014810853175067874,-23.27480777451175,-3.237927106023972,0,0,21691,16050,901850,2,2.398006483027309,0.601458570381938
21000,709.2,2.15,0.0002596970536742957,0.00012827973297881688,0.2859745249326687,0.2102261867377282,100,9100,0.9398486648644134,-0.017539927232902104,-16.60138960748475,-3.5967893073752397,0,0,21691,849600,6567350,2,1.9146555263161222,0.6952502279573796
21050,672.9,2.6,0.0003410572434881067,0.0001576503536831027,0.32557163532151473,0.20287600864929586,0,2050,0.897738709309741,-0.02143998053323048,-26.083190728587304,-4.112162268072827,0,0,21691,7800,945400,2,2.8626622996466144,0.824559351287832
21100,610,3,0.00032405289478023777,0.0001900508218823205,0.25660041546685197,0.19376057740529298,0,31850,0.9304386105864486,-0.025348629071235588,-16.652722934202036,-4.516065317324963,0,0,21691,75200,4399150,2,2.1437273091331708,0.9493611424250549
21150,570.45,3.55,0.0004093827078345425,0.0002327557587195748,0.2797094006684237,0.18511158249967674,0,8800,0.8933061410646045,-0.030607105902337287,-23.431076909349386,-5.040696211074128,0,0,21691,27100,2971000,2,2.952112045852619,1.1107857722282077
21200,511.7,4.2,0.00042129425906587255,0.00028631575298224577,0.2294910413157534,0.1760878719967529,250,74200,0.9151964382432027,-0.03704689370365242,-17.17007101009266,-5.60113815231162,0,0,21691,120100,3815000,2,2.4925711129195802,1.2997833468816016
21250,463,5.2,0.00048781613787137373,0.0003599910629734609,0.2166357214127976,0.1681422890945592,0,40800,0.904419868224286,-0.04642392089871866,-17.599060094920514,-6.40834978206601,0,0,21691,23250,1738800,2,2.7244730299906847,1.560504246316603
21300,412.85,6.8,0.0005608184008643512,0.00046166106187308693,0.19787272018010868,0.16168293740507095,200,31700,0.8978245992205831,-0.060468964522165464,-16.983928856729698,-7.581253790210756,0,0,21691,156600,3753050,2,2.8609117323474234,1.92434846061543
21350,366.7,8.9,0.0006727486499334207,0.0005906475949859795,0.19144553190906785,0.15495177665774082,600,49350,0.8741024704548245,-0.07878476010987528,-18.655260655813446,-8.883431818650685,0,0,21691,76100,2194250,2,3.3204301581961473,2.3595070537778846
21400,318.55,12.1,0.0008001225754523212,0.000757774443421748,0.17692921918400947,0.1494235837194875,1250,115250,0.8555090975014773,-0.1049788354240047,-18.855192837606243,-10.562478108663019,0,0,21691,465900,4366550,2,3.649659640895688,2.9191430807887264
21450,273.75,16.6,0.0009597416317592281,0.0009615453643585604,0.16924332584734433,0.14419388259650043,2650,62650,0.8216587490884855,-0.14004506299313388,-20.32851806073193,-12.428807560132478,0,0,21691,217800,2846100,2,4.187570822844279,3.5744801879045354
21500,229.8,23.45,0.001146714695695407,0.0011959216139752725,0.16023039601076655,0.14055239751317106,21250,168050,0.7813060499624065,-0.1883353931767047,-21.46297806871345,-14.612725068793027,0,0,21691,2060750,6909750,2,4.736925606675897,4.333484554798579
21550,189,32.45,0.0013453664139216584,0.0014454836682263105,0.15380892382542252,0.1363055106985162,28500,98900,0.72726708944079,-0.2479181049407486,-22.834023712124814,-16.500216023613234,0,0,21691,1235300,3312050,2,5.3348031021147655,5.079522441175022
21600,151,44.8,0.001541907374566538,0.001682404451348471,0.14769066618175117,0.1326299313786029,134200,267650,0.6617350568673056,-0.3214644159702548,-23.79237295441379,-18.02491006921323,0,0,21691,4834850,9786950,2,5.870939634200555,5.75265373391597
21650,117.65,61,0.0016901104455933128,0.001873115702431252,0.14375802833842943,0.12905273497945746,137350,221050,0.5835836530048181,-0.40742889229040996,-24.3804278101007,-18.775587599898163,0,0,21691,4336500,6050750,2,6.263880639955117,6.232009366018578
21700,88,81.3,0.0017829731530942137,0.0019883767339129717,0.13934073040599437,0.12494492730790602,432850,493200,0.4975275405704567,-0.5031315645082409,-23.907050940653885,-18.36197669377584,0,0,21691,9227750,9550900,2,6.405000478344007,6.404918109561186
21750,63.8,107.4,0.0017704379810073172,0.001964085494487343,0.1365348860899837,0.12220228369331036,173000,148650,0.40740038853739197,-0.6035852247238358,-22.579488431323252,-16.929320839372153,0,0,21691,4383100,1951750,2,6.231902214195927,6.187796039013896
21800,44.35,137.75,0.0016595654610881752,0.0018248650978694644,0.13404297265388215,0.11795943005350676,317250,120750,0.3191114918401532,-0.7037953754703177,-20.243802954016864,-14.060695092046172,0,0,21691,6715000,2284450,2,5.735017113323408,5.549574812712502
21850,29.9,173.45,0.0014566909219445045,0.0015490959192649076,0.13275075156357968,0.11411723879413885,202000,29900,0.23947727442742836,-0.795261981301571,-17.31550345635528,-10.394442537320801,0,0,21691,2936500,447400,2,4.9854077230818765,4.5574912616589796
21900,19.55,213,0.0012030567452204887,0.0011763683670022614,0.13221101379999653,0.10798847960018983,113550,20550,0.17246693907371707,-0.876555663569994,-14.108663188431745,-5.963300732907663,0,0,21691,4863000,555800,2,4.1006247418703206,3.2750432846044526
21950,12.4,255.15,0.0009393893177681579,0.0006412216179643433,0.13215337532128227,0.09199350289227291,83150,800,0.11939940644309062,-0.9549710168401584,-10.95839539398684,-0.35736945792847635,0,0,21691,2547450,126150,2,3.2005171382726703,1.5207631888705435
22000,7.85,300.7,0.0007012430837471847,NaN,0.1333187186770249,NaN,141800,5250,0.08103151907914316,NaN,-8.294166016483434,NaN,0,0,21691,6976850,549750,2,2.4102162035595533,NaN
22050,4.9,346.25,0.0005044109664461996,NaN,0.13484340096820063,NaN,121550,50,0.05373423487804408,NaN,-6.084389841596036,NaN,0,0,21691,3328150,25350,2,1.753519087075923,NaN
22100,3.3,394.35,0.0003645800931414908,NaN,0.13879913224302204,NaN,47450,550,0.03721480903149865,NaN,-4.646839985527494,NaN,0,0,21691,5187300,50550,2,1.304595819224199,NaN
22150,2.3,444.45,0.00026487555738540885,NaN,0.1435176055426531,NaN,31300,100,0.02633056009797216,NaN,-3.6011750391812014,NaN,0,0,21691,2177200,6300,2,0.9800389661336731,NaN
22200,1.6,493.1,0.00019128693114639747,NaN,0.14802192621932925,NaN,19300,150,0.01857187530453063,NaN,-2.76115999947169,NaN,0,0,21691,5791350,78400,2,0.7299744021296799,NaN
22250,1.25,523.6,0.00014631987370663927,NaN,0.15480937388817884,NaN,5950,0,0.014311878681809644,NaN,-2.306255664992729,NaN,0,0,21691,1509500,3650,2,0.583978491215086,NaN
