Strike Price,CALL_LTP,PUT_LTP,GAMMA_CALL,GAMMA_PUT,IV_CALL,IV_PUT,VOLUME_CALL,VOLUME_PUT,DELTA_CALL,DELTA_PUT,THETA_CALL,THETA_PUT,RHO_CALL,RHO_PUT,Underlying LTP,CALL_OPEN_INTEREST,PUT_OPEN_INTEREST,Days to Expiry,Vega_Call,Vega_Put
17050,0,2.3,NaN,NaN,NaN,NaN,0,100,NaN,NaN,NaN,NaN,0,0,18129.3,0,333850,3,NaN,NaN
17500,650,4.45,0.0002973325215002946,0.0002042138601708563,0.2653804894921886,0.2143341546846658,100,18700,0.9329688620861575,-0.032090138875232634,-11.833321110137176,-4.136147160228002,0,0,18129.3,261800,5479600,3,2.13158112640776,1.1824071812680683
17600,550,5.5,0.00037056571574860855,0.00028355769518377733,0.23195917609170716,0.19331110322429518,450,91150,0.9250838644500573,-0.04225664075398781,-11.379393330498845,-4.655428455213979,0,0,18129.3,59500,4481500,3,2.322026947698607,1.4807737212947945
17750,404.55,9.75,0.0005855020269852878,0.0005247321959564117,0.19604144621022146,0.16849473179568766,350,92200,0.8893817622839947,-0.07763318181248863,-12.463981330880713,-6.495374119768832,0,0,18129.3,209250,1784500,3,3.1007500697815678,2.3884409038284637
17800,357.9,12.7,0.0006963631460679895,0.0006565319823366025,0.18725315410166846,0.16247340920309297,3050,153850,0.8674115534084043,-0.09986544805061646,-13.275308185556877,-7.530283304628728,0,0,18129.3,1193250,7396050,3,3.5225355271858665,2.881566470862268
17850,311.1,16.35,0.0008287860508956755,0.0008150927810594197,0.17595205914026152,0.1556815729137244,1800,96600,0.8435090611704227,-0.1273740286280495,-13.778178356170415,-8.546660107484836,0,0,18129.3,283100,2655450,3,3.9393743080907915,3.427951897920025
17900,265.3,21.9,0.000991364349703312,0.0010048825719559634,0.16498341609899864,0.15064047783042048,13200,119700,0.8127575794861565,-0.1655935330607728,-14.300405646329589,-9.814558020805183,0,0,18129.3,1392000,6805400,3,4.418390033097311,4.089285761105763
17950,222.85,29.1,0.0011735867520950734,0.001217882431397824,0.15833985113009602,0.14522328122856942,11050,65350,0.7674591331533474,-0.21312877291744756,-15.283811604867632,-10.981922885211512,0,0,18129.3,802500,3387350,3,5.019909552619692,4.777845173424143
18000,182.8,39,0.0013647645754313981,0.0014396222544905848,0.15218064422709635,0.1405329231550154,85500,221550,0.7115573518887465,-0.27311707789523043,-16.122721168841952,-12.054466576165822,0,0,18129.3,8110300,14646150,3,5.610578214018623,5.465338846886794
18050,145.95,52.35,0.001544201575929439,0.0016428457384585556,0.14678427863390317,0.13656652196926278,38150,101250,0.6441412123868246,-0.3458542936130119,-16.69635658087931,-12.849187609477493,0,0,18129.3,1431000,3277450,3,6.1231372711025855,6.060821536017317
