Strike Price,CALL_LTP,PUT_LTP,GAMMA_CALL,GAMMA_PUT,IV_CALL,IV_PUT,VOLUME_CALL,VOLUME_PUT,DELTA_CALL,DELTA_PUT,THETA_CALL,THETA_PUT,RHO_CALL,RHO_PUT,Underlying LTP,CALL_OPEN_INTEREST,PUT_OPEN_INTEREST,Days to Expiry,Vega_Call,Vega_Put
21300,810,3.55,0.00025405961056502427,0.00013535911205115177,0.28502764226580457,0.2027575321147687,550,95000,0.9225125130210334,-0.023226024070014832,-16.676544121729375,-3.6392714417125718,0,0,22080.45,8650,3207650,3,2.9017957401819703,1.0997873592975145
21350,729.1,4.2,NaN,0.00016105074864687776,NaN,0.19708261600329202,0,19800,NaN,-0.027628338360376696,NaN,-4.08597960248003,0,0,22080.45,3750,1207700,3,NaN,1.2719068220030938
21400,699.6,4.95,0.00024595917413258674,0.00019144588091238597,0.21711318383882008,0.19110647857244334,0,34350,0.947588647177415,-0.03279379582682514,-10.738109767493068,-4.560674381101354,0,0,22080.45,48300,2823250,3,2.139899871262991,1.4661069992562232
21450,660,6.25,0.0003305949001491431,0.00023392559072275173,0.24230743220943854,0.1873490923246684,0,31350,0.9114022248897564,-0.04089294136374813,-15.846297016300714,-5.3477251467829605,0,0,22080.45,4850,948950,3,3.210015396492019,1.7561983250865356
21500,614,8,0.0003767910854649006,0.0002860827836070336,0.23932709874839045,0.18408789730921982,150,86450,0.8959396409164103,-0.05139828308032049,-17.25407694947006,-6.303994775802197,0,0,22080.45,174550,3448800,3,3.6135721109276115,2.1103825656927846
21550,566.5,9.9,0.00042325071581826774,0.00034449558460962276,0.23075615964700302,0.17952462670416014,500,92150,0.883710932264389,-0.06303630613568731,-17.860888313249013,-7.205573352733306,0,0,22080.45,19300,909150,3,3.913769408482329,2.478288848512091
21600,514.05,12.6,0.00046742547822086595,0.00041631639942267805,0.20908562558256133,0.1760592451277319,200,112000,0.8836032280339597,-0.07862574341888004,-16.465645441800135,-8.35699448804921,0,0,22080.45,66150,2429250,3,3.9163436037899033,2.937153098976544
21650,468.65,16,0.0005348216240631203,0.00049934798471296,0.20443052993088484,0.17255866063419126,100,73350,0.86329758241538,-0.09766804677099745,-17.6872944155441,-9.605505028350274,0,0,22080.45,23500,1524650,3,4.38125916011671,3.4529023234386917
21700,427.95,20.7,0.0006074493944093844,0.0005951484871252348,0.20745020628773006,0.17009824862055153,400,102750,0.830714698374581,-0.12223726235535919,-20.11913905195754,-11.093696302815497,0,0,22080.45,133700,3049100,3,5.049730547456051,4.056667440817605
21750,380.1,26.25,0.0006902460723590382,0.0006997497222084557,0.19402871419234247,0.16685938416110285,850,60900,0.8135749467136476,-0.15056038255915372,-19.967191027416273,-12.510544675019473,0,0,22080.45,51450,1913800,3,5.366784788831256,4.678833615972882
