Strike Price,CALL_LTP,PUT_LTP,GAMMA_CALL,GAMMA_PUT,IV_CALL,IV_PUT,VOLUME_CALL,VOLUME_PUT,DELTA_CALL,DELTA_PUT,THETA_CALL,THETA_PUT,RHO_CALL,RHO_PUT,Underlying LTP,CALL_OPEN_INTEREST,PUT_OPEN_INTEREST,Days to Expiry,Vega_Call,Vega_Put
17000,835,0,NaN,NaN,NaN,NaN,250,0,NaN,NaN,NaN,NaN,0,0,17843.8,125400,0,0,NaN,NaN
17300,540.7,1.05,NaN,NaN,NaN,NaN,100,133450,NaN,NaN,NaN,NaN,0,0,17843.8,42500,6886200,0,NaN,NaN
17350,489.1,1.2,NaN,NaN,NaN,NaN,50,118800,NaN,NaN,NaN,NaN,0,0,17843.8,14750,2749200,0,NaN,NaN
17400,438.95,1.3,NaN,NaN,NaN,NaN,650,194000,NaN,NaN,NaN,NaN,0,0,17843.8,93250,5576550,0,NaN,NaN
17450,389.15,1.45,NaN,NaN,NaN,NaN,50,177050,NaN,NaN,NaN,NaN,0,0,17843.8,30200,3155150,0,NaN,NaN
17500,340,1.8,NaN,NaN,NaN,NaN,14300,481950,NaN,NaN,NaN,NaN,0,0,17843.8,444800,9821600,0,NaN,NaN
17550,290.35,2.15,NaN,NaN,NaN,NaN,3600,375650,NaN,NaN,NaN,NaN,0,0,17843.8,130350,2934350,0,NaN,NaN
17600,241.6,2.8,NaN,NaN,NaN,NaN,54600,988700,NaN,NaN,NaN,NaN,0,0,17843.8,1132450,10169350,0,NaN,NaN
17650,193.25,4,NaN,NaN,NaN,NaN,52400,1357150,NaN,NaN,NaN,NaN,0,0,17843.8,464150,6078100,0,NaN,NaN
17700,145.7,6.85,NaN,NaN,NaN,NaN,303750,1556950,NaN,NaN,NaN,NaN,0,0,17843.8,2530200,12006250,0,NaN,NaN
17750,101.55,12.65,NaN,NaN,NaN,NaN,465350,1747150,NaN,NaN,NaN,NaN,0,0,17843.8,1382100,6686550,0,NaN,NaN
17800,63.35,24.2,NaN,NaN,NaN,NaN,2442100,3017600,NaN,NaN,NaN,NaN,0,0,17843.8,7595850,12029450,0,NaN,NaN
17850,33.6,44.85,NaN,NaN,NaN,NaN,2385700,1277900,NaN,NaN,NaN,NaN,0,0,17843.8,9909450,4087000,0,NaN,NaN
17900,16,77.1,NaN,NaN,NaN,NaN,3075750,888550,NaN,NaN,NaN,NaN,0,0,17843.8,12917750,3063050,0,NaN,NaN
17950,7,118.35,NaN,NaN,NaN,NaN,1526100,147500,NaN,NaN,NaN,NaN,0,0,17843.8,7538150,645850,0,NaN,NaN
18000,3.55,164.5,NaN,NaN,NaN,NaN,1499900,207100,NaN,NaN,NaN,NaN,0,0,17843.8,16909550,995400,0,NaN,NaN
18050,1.95,214.15,NaN,NaN,NaN,NaN,754200,13150,NaN,NaN,NaN,NaN,0,0,17843.8,6211350,129850,0,NaN,NaN
18100,1.35,263.8,NaN,NaN,NaN,NaN,482100,10200,NaN,NaN,NaN,NaN,0,0,17843.8,10204550,301150,0,NaN,NaN
18150,1.1,313.3,NaN,NaN,NaN,NaN,251100,2550,NaN,NaN,NaN,NaN,0,0,17843.8,3447800,31800,0,NaN,NaN
18200,0.95,362.8,NaN,NaN,NaN,NaN,351000,2500,NaN,NaN,NaN,NaN,0,0,17843.8,8009850,110650,0,NaN,NaN
18250,0.85,412.95,NaN,NaN,NaN,NaN,38200,150,NaN,NaN,NaN,NaN,0,0,17843.8,2330850,13100,0,NaN,NaN
18300,0.8,462.9,NaN,NaN,NaN,NaN,128350,800,NaN,NaN,NaN,NaN,0,0,17843.8,5627050,107500,0,NaN,NaN
18350,0.7,0,NaN,NaN,NaN,NaN,129050,0,NaN,NaN,NaN,NaN,0,0,17843.8,1250900,0,0,NaN,NaN
18400,0.65,0,NaN,NaN,NaN,NaN,54600,0,NaN,NaN,NaN,NaN,0,0,17843.8,5668400,0,0,NaN,NaN
18450,0.65,0,NaN,NaN,NaN,NaN,17200,0,NaN,NaN,NaN,NaN,0,0,17843.8,572900,0,0,NaN,NaN
18500,0.55,661.35,NaN,NaN,NaN,NaN,46900,50,NaN,NaN,NaN,NaN,0,0,17843.8,6325000,131500,0,NaN,NaN
16900,0,0.3,NaN,NaN,NaN,NaN,0,17050,NaN,NaN,NaN,NaN,0,0,17843.8,0,1275400,0,NaN,NaN
16950,0,0.4,NaN,NaN,NaN,NaN,0,9400,NaN,NaN,NaN,NaN,0,0,17843.8,0,478800,0,NaN,NaN
17000,0,0.35,NaN,NaN,NaN,NaN,0,137950,NaN,NaN,NaN,NaN,0,0,17843.8,0,7419700,0,NaN,NaN
17050,0,0.55,NaN,NaN,NaN,NaN,0,27750,NaN,NaN,NaN,NaN,0,0,17843.8,0,475600,0,NaN,NaN
