Strike Price,CALL_LTP,PUT_LTP,GAMMA_CALL,GAMMA_PUT,IV_CALL,IV_PUT,VOLUME_CALL,VOLUME_PUT,DELTA_CALL,DELTA_PUT,THETA_CALL,THETA_PUT,RHO_CALL,RHO_PUT,Underlying LTP,CALL_OPEN_INTEREST,PUT_OPEN_INTEREST,Days to Expiry,Vega_Call,Vega_Put
16900,0,0.25,NaN,NaN,NaN,NaN,0,1200,NaN,NaN,NaN,NaN,0,0,17842,0,944850,0,NaN,NaN
16950,0,0.25,NaN,NaN,NaN,NaN,0,50,NaN,NaN,NaN,NaN,0,0,17842,0,368400,0,NaN,NaN
17000,848,0.25,NaN,NaN,NaN,NaN,150,9700,NaN,NaN,NaN,NaN,0,0,17842,66800,7461100,0,NaN,NaN
17050,0,0.25,NaN,NaN,NaN,NaN,0,150,NaN,NaN,NaN,NaN,0,0,17842,0,703150,0,NaN,NaN
17400,446.5,0.85,NaN,NaN,NaN,NaN,550,62050,NaN,NaN,NaN,NaN,0,0,17842,83600,5835400,0,NaN,NaN
17500,347,1.15,NaN,NaN,NaN,NaN,1100,105400,NaN,NaN,NaN,NaN,0,0,17842,350850,9202800,0,NaN,NaN
17550,297.9,1.3,NaN,NaN,NaN,NaN,450,140700,NaN,NaN,NaN,NaN,0,0,17842,127200,2924500,0,NaN,NaN
17600,245.8,1.7,NaN,NaN,NaN,NaN,10400,254050,NaN,NaN,NaN,NaN,0,0,17842,803700,9516000,0,NaN,NaN
17650,197,2.15,NaN,NaN,NaN,NaN,4200,154800,NaN,NaN,NaN,NaN,0,0,17842,385850,4984400,0,NaN,NaN
17700,148.4,3.5,NaN,NaN,NaN,NaN,72500,450600,NaN,NaN,NaN,NaN,0,0,17842,2136050,13079200,0,NaN,NaN
17750,101.7,6.85,NaN,NaN,NaN,NaN,74000,617500,NaN,NaN,NaN,NaN,0,0,17842,934100,8709100,0,NaN,NaN
17800,60.5,15.4,NaN,NaN,NaN,NaN,514000,2119800,NaN,NaN,NaN,NaN,0,0,17842,5717900,18868950,0,NaN,NaN
17850,27.85,32.95,NaN,NaN,NaN,NaN,1009050,1348100,NaN,NaN,NaN,NaN,0,0,17842,8084600,10966400,0,NaN,NaN
17900,10.5,65.8,NaN,NaN,NaN,NaN,1731650,734300,NaN,NaN,NaN,NaN,0,0,17842,15265150,5931800,0,NaN,NaN
17950,3.65,108.75,NaN,NaN,NaN,NaN,1072400,115350,NaN,NaN,NaN,NaN,0,0,17842,9262600,1033100,0,NaN,NaN
18000,1.75,156.4,NaN,NaN,NaN,NaN,891350,107100,NaN,NaN,NaN,NaN,0,0,17842,18923700,1263050,0,NaN,NaN
18050,0.95,206.1,NaN,NaN,NaN,NaN,714950,8300,NaN,NaN,NaN,NaN,0,0,17842,6146750,257350,0,NaN,NaN
18100,0.8,256,NaN,NaN,NaN,NaN,536100,13850,NaN,NaN,NaN,NaN,0,0,17842,10053300,263600,0,NaN,NaN
18150,0.65,305,NaN,NaN,NaN,NaN,45100,500,NaN,NaN,NaN,NaN,0,0,17842,3123600,29000,0,NaN,NaN
18200,0.65,354.95,NaN,NaN,NaN,NaN,113350,750,NaN,NaN,NaN,NaN,0,0,17842,7711700,101450,0,NaN,NaN
18250,0.5,404.4,NaN,NaN,NaN,NaN,7800,50,NaN,NaN,NaN,NaN,0,0,17842,2089500,14450,0,NaN,NaN
18300,0.5,454.05,NaN,NaN,NaN,NaN,144050,50,NaN,NaN,NaN,NaN,0,0,17842,5687350,80150,0,NaN,NaN
18350,0.45,0,NaN,NaN,NaN,NaN,7100,0,NaN,NaN,NaN,NaN,0,0,17842,1090550,0,0,NaN,NaN
18400,0.4,0,NaN,NaN,NaN,NaN,12200,0,NaN,NaN,NaN,NaN,0,0,17842,5329900,0,0,NaN,NaN
18450,0.4,0,NaN,NaN,NaN,NaN,250,0,NaN,NaN,NaN,NaN,0,0,17842,479200,0,0,NaN,NaN
18500,0.3,652.45,NaN,NaN,NaN,NaN,13450,50,NaN,NaN,NaN,NaN,0,0,17842,6392950,70550,0,NaN,NaN
