Strike Price,CALL_LTP,PUT_LTP,GAMMA_CALL,GAMMA_PUT,IV_CALL,IV_PUT,VOLUME_CALL,VOLUME_PUT,DELTA_CALL,DELTA_PUT,THETA_CALL,THETA_PUT,RHO_CALL,RHO_PUT,Underlying LTP,CALL_OPEN_INTEREST,PUT_OPEN_INTEREST,Days to Expiry,Vega_Call,Vega_Put
21100,1121.65,1.65,NaN,NaN,NaN,NaN,0,33200,NaN,NaN,NaN,NaN,0,0,22191.35,81600,2291050,2,NaN,NaN
21150,982.95,1.75,NaN,0.00006085279429958749,NaN,0.28584074039129403,0,5800,NaN,-0.010831283277502,NaN,-3.317866500640196,0,0,22191.35,12250,743600,2,NaN,0.4693634105802185
21200,1004.95,1.8,NaN,0.00006681508974561681,NaN,0.27465058967257544,350,34650,NaN,-0.011519161701646108,NaN,-3.3615084990809403,0,0,22191.35,110400,3329450,2,NaN,0.4951760935334299
21250,876,1.9,NaN,0.00007464542270879206,NaN,0.264285335040587,0,5850,NaN,-0.012521480387310433,NaN,-3.4753330258258344,0,0,22191.35,13300,1012600,2,NaN,0.5323298558808428
21300,896,2.05,NaN,0.00008464962669165607,NaN,0.25454528759162065,0,64350,NaN,-0.013867451572649627,NaN,-3.653654281747799,0,0,22191.35,216650,3493800,2,NaN,0.5814263179605781
21350,858.2,2.3,0.00019101805886354736,0.00009826973213372149,0.318499594892606,0.2459941029193683,0,49950,0.95186013304611,-0.01585209209944178,-16.06712490174812,-3.958612937917544,0,0,22191.35,19350,1659800,2,1.6416776631771728,0.6523025042691158
21400,799.95,2.75,0.00010717762347709892,0.00011804180771929845,0.23276900626983316,0.23949732703146548,0,68150,0.9834828546748302,-0.01904156227020714,-7.0282472544714185,-4.503931065804075,0,0,22191.35,175850,5067850,2,0.6731841048133709,0.7628534241656011
21450,755.75,3.3,0.00020665368746599643,0.00014210978154291832,0.2724215607460461,0.23295305894602825,0,42300,0.9562842452371207,-0.022945471000846766,-13.374846383749125,-5.125779632006223,0,0,22191.35,21000,1468300,2,1.5191099674593675,0.8932992449668267
21500,704.4,3.95,0.00021243326902801844,0.00017097279474547597,0.24827472763775085,0.22611928584988406,250,353200,0.9596628312475914,-0.027611639690157435,-11.883066304253179,-5.80499117628831,0,0,22191.35,855250,8849900,2,1.4231793181661812,1.043203879405615
21550,652,4.45,0.00019704786477864867,0.000200694286209783,0.2151133882610922,0.21673906191183673,0,59900,0.9690816055265707,-0.03182727380188792,-9.241556943394485,-6.2536712677150925,0,0,22191.35,21400,1301600,2,1.14378330080328,1.1737531614844312
21600,607.65,5.45,0.00030107881314412585,0.0002444618440753593,0.23707011500640524,0.21027190582173277,150,123450,0.9411289769401352,-0.03901314592187556,-14.421125360977967,-7.161243632729145,0,0,22191.35,274600,4431050,2,1.9260235064039521,1.3870653152375092
21650,550,6.95,0.00018824216840491282,0.0003018926202687631,0.1676704295430846,0.20524620283324913,0,48350,0.9782448790495641,-0.04918118919418802,-6.709756260370013,-8.414963636331162,0,0,22191.35,39200,1357700,2,0.8516829857246238,1.6719843401968104
21700,506.05,8.95,0.00036344831420178015,0.00037240403747877893,0.19706086551472715,0.20057548195529767,2100,108100,0.9408719860790616,-0.06231624774986303,-12.545117024343094,-9.898682694745148,0,0,22191.35,585650,4707050,2,1.9326251291103436,2.0155649740754034
21750,459.05,11.65,0.00045392228923366344,0.0004578532917384506,0.194691100902055,0.19640514027515435,150,35500,0.9223998363208912,-0.07932757802944707,-14.578436657409537,-11.649515473461832,0,0,22191.35,56550,1687650,2,2.3846914086045676,2.4265194021422314
21800,416.95,15.45,0.0005771188693140987,0.0005598188871175275,0.20530283476840794,0.1933150935497586,5550,174150,0.8844844748749388,-0.1017846124814466,-19.263301126818575,-13.773019550379207,0,0,22191.35,969750,5544900,2,3.197163141880791,2.920235579383383
21850,365.1,20.25,0.0006640218169043058,0.0006745617284762056,0.18096038038664375,0.18991072598439046,0,43100,0.8821729697205275,-0.12902291901878737,-17.52434223469388,-15.980879538177588,0,0,22191.35,113750,2001500,2,3.2424286383910816,3.4568120654139496
