Strike Price,CALL_LTP,PUT_LTP,GAMMA_CALL,GAMMA_PUT,IV_CALL,IV_PUT,VOLUME_CALL,VOLUME_PUT,DELTA_CALL,DELTA_PUT,THETA_CALL,THETA_PUT,RHO_CALL,RHO_PUT,Underlying LTP,CALL_OPEN_INTEREST,PUT_OPEN_INTEREST,Days to Expiry,Vega_Call,Vega_Put
18750,0,2.25,NaN,0.00004234937386004422,NaN,0.24822923910231093,0,35500,NaN,-0.010222534278328458,NaN,-1.4212374813523692,0,0,20157.25,0,304250,6,NaN,0.7021354165778952
18800,1340,2.2,NaN,0.00004432936975862319,NaN,0.23961537011119252,0,68450,NaN,-0.010344899739889033,NaN,-1.3851008727055236,0,0,20157.25,0,686400,6,NaN,0.7094587992820789
18850,963.1,2.25,NaN,0.00004766303953289996,NaN,0.23239320099173907,0,31900,NaN,-0.0108547101101241,NaN,-1.399656533767612,0,0,20157.25,0,169500,6,NaN,0.7398200595773449
18900,1294.45,2.2,0.00013489719867975663,0.000050099973253447746,0.3254904492115297,0.22380075749058784,0,207700,0.943380009763666,-0.011007841692136736,-10.554597242975785,-1.3631528527521062,0,0,20157.25,1800,1146500,6,2.9326628048387398,0.7488933883767932
18950,1167.55,2.3,NaN,0.00005474515884771837,NaN,0.21715801767485535,0,51950,NaN,-0.011775021659219856,NaN,-1.4010695461159846,0,0,20157.25,0,379250,6,NaN,0.7940402895738443
19000,1202.9,2.45,0.00016557001683580725,0.0000605444182145745,0.3293733799034453,0.21098409779370542,150,129400,0.9252092572877881,-0.012793037574900357,-12.559883901870572,-1.4611186670949097,0,0,20157.25,133850,4518900,6,3.642429373749259,0.8531880886825108
19050,1145.1,2.7,0.00016111979894195636,0.00006829007572990532,0.29555053025678746,0.20569859824916215,0,53650,0.9372284873833365,-0.01428165502843498,-10.442520002433552,-1.5647897392854189,0,0,20157.25,1350,362550,6,3.1805454381302334,0.938231212663858
19100,1055.55,2.8,NaN,0.00007476151318848561,NaN,0.19858185168320885,0,104500,NaN,-0.015230502636380141,NaN,-1.5945975719453545,0,0,20157.25,0,1201450,6,NaN,0.991604728966767
19150,945,3.05,NaN,0.00008413630978058292,NaN,0.1927658357900447,0,63550,NaN,-0.01688547017371426,NaN,-1.6887508041654693,0,0,20157.25,0,536900,6,NaN,1.083264412416282
19200,989.35,3.3,0.0001770075790502534,0.00009456153071642899,0.244934227263098,0.18665191409999204,50,151350,0.9442783636749994,-0.018645215344412897,-8.569694996045419,-1.776932901192369,0,0,20157.25,18600,2307350,6,2.895758170903806,1.1788753639982334
19250,934.65,3.4,0.0001674720049576806,0.00010404394242607202,0.21714103964531473,0.17907472187660348,0,119200,0.9552580292073978,-0.01987110545690551,-7.097340916490562,-1.7966198736600238,0,0,20157.25,4350,740300,6,2.4288745415118584,1.244434479802893
19300,881.25,3.75,0.00015514834340691304,0.0001186709310074323,0.19204593001840856,0.1732561476700967,0,194900,0.9649315211609613,-0.022324660068726517,-5.9261710786553845,-1.9148340455456887,0,0,20157.25,33000,2311600,6,1.9900922147849573,1.3732637416234335
